facility_id,facility_type,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
school_4395,school,0.9663,0.9041,0.8632,0.8081,0.9564
school_4396,school,0.3955,0.2866,0.0951,0.0838,0.1617
school_4397,school,0.259,0.575,0.4242,0.2939,0.3122
school_4398,school,0.2292,0.2268,0.3106,0.672,0.3393
school_4399,school,0.8414,0.7594,0.8203,0.9799,0.9387
school_4400,school,0.0,0.0,0.0,0.0,0.0
school_4401,school,0.2183,0.1254,0.5707,0.0032,0.043
school_4402,school,0.1026,0.3761,0.5557,0.126,0.1333
school_4403,school,0.9996,0.9779,0.8821,0.9817,0.999
school_4404,school,0.2325,0.0195,0.5864,0.2284,0.1073
school_4405,school,0.6426,0.5801,0.8093,0.3947,0.6103
school_4406,school,0.0819,0.1633,0.3988,0.1751,0.0895
school_4407,school,0.9789,0.516,0.9307,0.888,0.9416
school_4408,school,0.0418,0.7284,0.2831,0.0168,0.0607
school_4409,school,0.8797,0.8821,0.9024,0.7882,0.913
school_4410,school,0.0308,0.0966,0.4224,0.0959,0.0327
school_4411,school,0.7639,0.1373,0.6667,0.5495,0.5943
school_4412,school,0.9292,0.9974,0.9815,0.9909,0.9986
school_4413,school,0.3343,0.2278,0.2159,0.2718,0.229
school_4414,school,0.9473,0.9751,0.8346,0.9939,0.9947
school_4415,school,0.943,0.9097,0.8953,0.8647,0.96
school_4416,school,0.212,0.5444,0.5577,0.258,0.2862
school_4417,school,0.871,0.7779,0.8181,0.7925,0.8838
school_4418,school,0.1067,0.4978,0.5965,0.3714,0.2611
school_4419,school,0.0964,0.5462,0.4132,0.1154,0.1365
school_4420,school,0.9789,0.516,0.9307,0.888,0.9416
school_4421,school,0.3615,0.2858,0.3813,0.3828,0.3274
school_4422,school,0.4536,0.913,0.5254,0.8696,0.7491
school_4423,school,0.9396,0.6099,0.7892,0.6533,0.855
school_4424,school,0.8797,0.8821,0.9024,0.7882,0.913
school_4425,school,0.189,0.8099,0.4406,0.2385,0.3138
school_4426,school,0.9617,0.5645,0.8953,0.754,0.898
school_4427,school,0.8623,0.4773,0.7667,0.9089,0.8712
school_4428,school,0.9207,0.7254,0.6569,0.7675,0.8777
school_4429,school,0.7639,0.1373,0.6667,0.5495,0.5943
school_4430,school,0.5736,0.4347,0.3329,0.2002,0.3919
school_4431,school,0.9992,0.8742,0.9929,0.9258,0.9915
school_4432,school,0.2004,0.7923,0.5843,0.1475,0.2899
school_4433,school,0.9748,0.7684,0.8874,0.9919,0.9886
school_4434,school,0.9578,0.898,0.876,0.8497,0.9604
school_4435,school,0.9789,0.516,0.9307,0.888,0.9416
school_4436,school,0.2036,0.6531,0.5669,0.5604,0.4262
school_4437,school,0.0483,0.2761,0.3406,0.3992,0.1479
school_4438,school,0.2101,0.111,0.3091,0.4679,0.212
school_4439,school,0.3913,0.2781,0.4077,0.211,0.269
school_4440,school,0.9039,0.6911,0.865,0.9158,0.9247
school_4441,school,0.9789,0.516,0.9307,0.888,0.9416
school_4442,school,0.7335,0.7142,0.8047,0.583,0.744
school_4443,school,0.8379,0.7785,0.814,0.3237,0.7321
school_4444,school,0.845,0.811,0.778,0.7996,0.8771
school_4445,school,0.987,0.8907,0.8321,0.9901,0.9933
school_4446,school,0.0416,0.2566,0.3256,0.0465,0.0355
school_4447,school,0.9207,0.7254,0.6569,0.7675,0.8777
school_4448,school,0.3343,0.2278,0.2159,0.2718,0.229
school_4449,school,0.873,0.7899,0.7014,0.8142,0.8834
school_4450,school,0.4911,0.2598,0.2563,0.4801,0.4043
school_4451,school,0.7821,0.3531,0.6124,0.4972,0.6428
school_4452,school,0.5022,0.5673,0.6506,0.8734,0.7034
school_4453,school,0.3615,0.2858,0.3813,0.3828,0.3274
school_4454,school,0.1828,0.3963,0.6719,0.0396,0.13
school_4455,school,0.1659,0.4791,0.6864,0.185,0.2355
school_4456,school,0.2738,0.4316,0.7608,0.2631,0.3298
school_4457,school,0.8842,0.4061,0.6581,0.9286,0.8688
school_4458,school,0.8582,0.9055,0.7817,0.9659,0.9548
school_4459,school,0.3343,0.2278,0.2159,0.2718,0.229
school_4460,school,0.845,0.811,0.778,0.7996,0.8771
school_4461,school,0.9132,0.845,0.9437,0.9957,0.9854
school_4462,school,0.245,0.6014,0.423,0.483,0.3886
school_4463,school,0.3505,0.3022,0.4687,0.3984,0.3503
school_4464,school,0.8633,0.7834,0.6896,0.7915,0.8696
school_4465,school,0.0964,0.5462,0.4132,0.1154,0.1365
school_4466,school,0.845,0.811,0.778,0.7996,0.8771
school_4467,school,0.2393,0.4377,0.4612,0.6134,0.4049
school_4468,school,0.2442,0.6724,0.161,0.4197,0.3387
school_4469,school,0.189,0.8099,0.4406,0.2385,0.3138
school_4470,school,0.8414,0.7594,0.8203,0.9799,0.9387
school_4471,school,0.7789,0.1746,0.4919,0.7452,0.6657
school_4472,school,0.8525,0.558,0.7427,0.5339,0.7501
school_4473,school,0.398,0.2679,0.4687,0.2422,0.2947
school_4474,school,0.5536,0.7148,0.5323,0.5728,0.6195
school_4475,school,0.2767,0.4055,0.6012,0.1613,0.2519
school_4476,school,0.1132,0.3446,0.3165,0.0925,0.0955
school_4477,school,0.0602,0.8714,0.3896,0.1945,0.2217
school_4478,school,0.9789,0.516,0.9307,0.888,0.9416
school_4479,school,0.7335,0.7142,0.8047,0.583,0.744
school_4480,school,0.8008,0.4584,0.8077,0.74,0.7811
school_4481,school,0.5217,0.1292,0.7201,0.0079,0.1554
school_4482,school,0.8797,0.8821,0.9024,0.7882,0.913
school_4483,school,0.9536,0.585,0.7516,0.7951,0.8927
school_4484,school,0.8623,0.4773,0.7667,0.9089,0.8712
school_4485,school,0.8542,0.9548,0.5488,0.9071,0.9276
school_4486,school,0.5367,0.7795,0.4242,0.3475,0.526
school_4487,school,0.7335,0.7142,0.8047,0.583,0.744
school_4488,school,0.4594,0.616,0.626,0.4811,0.5284
school_4489,school,0.916,0.6712,0.7504,0.8347,0.8953
school_4490,school,0.1746,0.2179,0.2425,0.47,0.2195
school_4491,school,0.7789,0.1746,0.4919,0.7452,0.6657
school_4492,school,0.3302,0.4558,0.5372,0.0387,0.1854
school_4493,school,0.8884,0.5558,0.5882,0.9454,0.8943
school_4494,school,0.9473,0.9751,0.8346,0.9939,0.9947
school_4495,school,0.3882,0.6475,0.3813,0.2195,0.3673
school_4496,school,0.9578,0.898,0.876,0.8497,0.9604
school_4497,school,0.9396,0.6099,0.7892,0.6533,0.855
school_4498,school,0.7821,0.3531,0.6124,0.4972,0.6428
school_4499,school,0.3158,0.3984,0.5278,0.2075,0.2803
school_4500,school,0.9793,0.5535,0.8541,0.9961,0.9838
school_4501,school,0.9132,0.845,0.9437,0.9957,0.9854
school_4502,school,0.0783,0.5669,0.4415,0.2538,0.1925
school_4503,school,0.7225,0.8517,0.2955,0.9077,0.8314
school_4504,school,0.1018,0.4546,0.1638,0.0108,0.0365
school_4505,school,0.6462,0.784,0.1807,0.3345,0.5432
school_4506,school,0.1321,0.6679,0.5323,0.4826,0.3611
school_4507,school,0.8428,0.3742,0.0935,0.6714,0.6679
school_4508,school,0.5783,0.8576,0.4333,0.9416,0.8124
school_4509,school,0.5677,0.3497,0.1494,0.5073,0.4572
school_4510,school,0.7225,0.8517,0.2955,0.9077,0.8314
school_4511,school,0.7276,0.3026,0.165,0.8811,0.6876
school_4512,school,0.5937,0.7943,0.1124,0.4542,0.5507
school_4513,school,0.7071,0.8811,0.2134,0.8483,0.7986
school_4514,school,0.6462,0.784,0.1807,0.3345,0.5432
school_4515,school,0.3706,0.8491,0.1163,0.4126,0.4434
school_4516,school,0.2018,0.4193,0.5453,0.0487,0.1393
school_4517,school,0.2142,0.5761,0.4148,0.3077,0.2903
school_4518,school,0.313,0.7576,0.3569,0.4469,0.4367
school_4519,school,0.1387,0.2128,0.3469,0.5854,0.2552
school_4520,school,0.7408,0.8045,0.2967,0.868,0.8114
school_4521,school,0.1629,0.2422,0.2972,0.6124,0.2761
school_4522,school,0.5677,0.3497,0.1494,0.5073,0.4572
school_4523,school,0.7679,0.6004,0.153,0.8625,0.7558
school_4524,school,0.313,0.7576,0.3569,0.4469,0.4367
school_4525,school,0.4531,0.7414,0.11,0.5414,0.5022
school_4526,school,0.1221,0.3371,0.611,0.1905,0.1724
school_4527,school,0.2852,0.2941,0.6616,0.2972,0.2963
school_4528,school,0.1992,0.4836,0.6228,0.5477,0.3899
school_4529,school,0.313,0.7576,0.3569,0.4469,0.4367
school_4530,school,0.4469,0.4412,0.2063,0.1256,0.2609
school_4531,school,0.0655,0.4888,0.4193,0.0373,0.0736
school_4532,school,0.7294,0.7071,0.188,0.3546,0.5753
school_4533,school,0.1321,0.6679,0.5323,0.4826,0.3611
school_4534,school,0.7294,0.7071,0.188,0.3546,0.5753
school_4535,school,0.2919,0.4343,0.4756,0.456,0.3728
school_4536,school,0.9408,0.9596,0.6967,0.9686,0.9811
school_4537,school,0.1321,0.6679,0.5323,0.4826,0.3611
school_4538,school,0.5677,0.3497,0.1494,0.5073,0.4572
school_4539,school,0.3673,0.1584,0.2573,0.0706,0.1359
school_4540,school,0.2142,0.5761,0.4148,0.3077,0.2903
school_4541,school,0.8606,0.8598,0.6053,0.8606,0.8968
school_4542,school,0.3706,0.8491,0.1163,0.4126,0.4434
school_4543,school,0.3408,0.3657,0.5748,0.1621,0.2686
school_4544,school,0.7258,0.859,0.448,0.702,0.7704
school_4545,school,0.2882,0.0627,0.0465,0.3318,0.146
school_4546,school,0.2057,0.2231,0.1004,0.7268,0.3099
school_4547,school,0.2882,0.0627,0.0465,0.3318,0.146
school_4548,school,0.4469,0.4412,0.2063,0.1256,0.2609
school_4549,school,0.7619,0.9456,0.3941,0.4318,0.7312
school_4550,school,0.1387,0.2128,0.3469,0.5854,0.2552
school_4551,school,0.613,0.0941,0.5472,0.2018,0.3355
school_4552,school,0.7225,0.8517,0.2955,0.9077,0.8314
school_4553,school,0.5738,0.5018,0.2628,0.4708,0.5024
school_4554,school,0.0783,0.5669,0.4415,0.2538,0.1925
school_4555,school,0.1221,0.3371,0.611,0.1905,0.1724
school_4556,school,0.5416,0.6391,0.1319,0.0937,0.3221
school_4557,school,0.1221,0.3371,0.611,0.1905,0.1724
school_4558,school,0.788,0.7375,0.3238,0.8817,0.8262
school_4559,school,0.4765,0.4335,0.5372,0.0473,0.2602
school_4560,school,0.7276,0.3026,0.165,0.8811,0.6876
school_4561,school,0.216,0.5264,0.1864,0.0771,0.1426
school_4562,school,0.3008,0.7406,0.3569,0.2653,0.3623
school_4563,school,0.7947,0.4292,0.3297,0.8531,0.7525
school_4564,school,0.8606,0.8598,0.6053,0.8606,0.8968
school_4565,school,0.8606,0.8598,0.6053,0.8606,0.8968
school_4566,school,0.7276,0.3026,0.165,0.8811,0.6876
school_4567,school,0.3408,0.3657,0.5748,0.1621,0.2686
school_4568,school,0.3673,0.1584,0.2573,0.0706,0.1359
school_4569,school,0.788,0.7375,0.3238,0.8817,0.8262
school_4570,school,0.7426,0.2615,0.0354,0.7878,0.6156
school_4571,school,0.5937,0.7943,0.1124,0.4542,0.5507
school_4572,school,0.1763,0.3724,0.0803,0.0753,0.0941
school_4573,school,0.2852,0.2941,0.6616,0.2972,0.2963
school_4574,school,0.2142,0.5761,0.4148,0.3077,0.2903
school_4575,school,0.5677,0.3497,0.1494,0.5073,0.4572
school_4576,school,0.5783,0.8576,0.4333,0.9416,0.8124
school_4577,school,0.5051,0.7381,0.4394,0.0225,0.2903
school_4578,school,0.0783,0.5669,0.4415,0.2538,0.1925
school_4579,school,0.7276,0.3026,0.165,0.8811,0.6876
school_4580,school,0.7641,0.8945,0.3238,0.4077,0.6899
school_4581,school,0.7408,0.8045,0.2967,0.868,0.8114
school_4582,school,0.4469,0.4412,0.2063,0.1256,0.2609
school_4583,school,0.1615,0.5442,0.2096,0.2375,0.2004
school_4584,school,0.5677,0.3497,0.1494,0.5073,0.4572
school_4585,school,0.3706,0.8491,0.1163,0.4126,0.4434
school_4586,school,0.7679,0.6004,0.153,0.8625,0.7558
school_4587,school,0.2621,0.5432,0.4795,0.3588,0.3495
school_4588,school,0.5677,0.3497,0.1494,0.5073,0.4572
school_4589,school,0.4469,0.4412,0.2063,0.1256,0.2609
school_4590,school,0.8393,0.3945,0.5089,0.5751,0.6917
school_4591,school,0.0655,0.4888,0.4193,0.0373,0.0736
school_4592,school,0.3673,0.1584,0.2573,0.0706,0.1359
school_4593,school,0.7408,0.8045,0.2967,0.868,0.8114
school_4594,school,0.3408,0.3657,0.5748,0.1621,0.2686
school_4595,school,0.1387,0.2128,0.3469,0.5854,0.2552
school_4596,school,0.7225,0.8517,0.2955,0.9077,0.8314
school_4597,school,0.2882,0.0627,0.0465,0.3318,0.146
school_4598,school,0.788,0.7375,0.3238,0.8817,0.8262
school_4599,school,0.5893,0.6957,0.2266,0.6002,0.598
school_4600,school,0.0655,0.4888,0.4193,0.0373,0.0736
school_4601,school,0.3408,0.3657,0.5748,0.1621,0.2686
school_4602,school,0.7679,0.6004,0.153,0.8625,0.7558
school_4603,school,0.8205,0.8937,0.2673,0.4519,0.7233
school_4604,school,0.6355,0.3359,0.4687,0.14,0.3884
school_4605,school,0.3408,0.3657,0.5748,0.1621,0.2686
school_4606,school,0.4643,0.5899,0.2813,0.7671,0.5826
school_4607,school,0.2882,0.0627,0.0465,0.3318,0.146
school_4608,school,0.5822,0.4189,0.7742,0.5763,0.6045
school_4609,school,0.7781,0.8984,0.3073,0.9951,0.9262
school_4610,school,0.4738,0.632,0.3439,0.7391,0.5994
school_4611,school,0.5848,0.3379,0.7187,0.9558,0.7507
school_4612,school,0.3538,0.1728,0.1301,0.787,0.411
school_4613,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4614,school,0.068,0.5008,0.2016,0.7692,0.327
school_4615,school,0.4897,0.6408,0.8852,0.7937,0.7079
school_4616,school,0.7181,0.7286,0.4667,0.5034,0.6736
school_4617,school,0.5501,0.2138,0.5669,0.6649,0.5335
school_4618,school,0.9016,0.386,0.564,0.7779,0.8085
school_4619,school,0.1607,0.7249,0.2407,0.2505,0.2509
school_4620,school,0.772,0.2915,0.337,0.9527,0.7765
school_4621,school,0.8481,0.8124,0.4736,0.9769,0.9209
school_4622,school,0.4651,0.2197,0.2911,0.4138,0.3631
school_4623,school,0.5308,0.5568,0.3423,0.588,0.5462
school_4624,school,0.0288,0.4949,0.0484,0.5327,0.1732
school_4625,school,0.8964,0.3077,0.6335,0.9079,0.8469
school_4626,school,0.8964,0.3077,0.6335,0.9079,0.8469
school_4627,school,0.3621,0.4059,0.1957,0.63,0.4221
school_4628,school,0.7556,0.772,0.688,0.5629,0.7475
school_4629,school,0.6497,0.5935,0.4795,0.6974,0.6777
school_4630,school,0.2515,0.3197,0.2333,0.5797,0.3284
school_4631,school,0.2136,0.2485,0.3012,0.8097,0.3994
school_4632,school,0.4578,0.8657,0.1669,0.4004,0.5006
school_4633,school,0.454,0.889,0.3256,0.6325,0.6154
school_4634,school,0.1493,0.2905,0.251,0.503,0.2408
school_4635,school,0.5045,0.4529,0.2752,0.6016,0.5055
school_4636,school,0.5039,0.7957,0.2226,0.5647,0.5643
school_4637,school,0.8964,0.3077,0.6335,0.9079,0.8469
school_4638,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4639,school,0.6497,0.5935,0.4795,0.6974,0.6777
school_4640,school,0.055,0.0566,0.0984,0.2156,0.0404
school_4641,school,0.2154,0.2982,0.2722,0.6154,0.3227
school_4642,school,0.4105,0.3215,0.165,0.758,0.4714
school_4643,school,0.5045,0.4529,0.2752,0.6016,0.5055
school_4644,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4645,school,0.1312,0.8189,0.2472,0.6438,0.4154
school_4646,school,0.7381,0.9643,0.649,0.8215,0.8781
school_4647,school,0.6643,0.7686,0.5165,0.6817,0.7207
school_4648,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4649,school,0.6742,0.8899,0.5283,0.8923,0.8428
school_4650,school,0.6416,0.9919,0.6215,0.9692,0.928
school_4651,school,0.4548,0.8963,0.464,0.9353,0.7751
school_4652,school,0.0243,0.0718,0.2791,0.0511,0.0128
school_4653,school,0.9688,0.8114,0.8573,0.9872,0.9856
school_4654,school,0.3418,0.2604,0.3012,0.5905,0.3783
school_4655,school,0.7826,0.7554,0.3512,0.8485,0.8174
school_4656,school,0.4081,0.5789,0.3494,0.8968,0.632
school_4657,school,0.7128,0.6252,0.364,0.8321,0.7497
school_4658,school,0.3442,0.1574,0.2317,0.4341,0.2706
school_4659,school,0.6227,0.4844,0.114,0.7176,0.5901
school_4660,school,0.5529,0.8018,0.3657,0.8903,0.7456
school_4661,school,0.797,0.4006,0.8852,0.7702,0.7899
school_4662,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4663,school,0.0288,0.4949,0.0484,0.5327,0.1732
school_4664,school,0.1556,0.1327,0.2047,0.2604,0.1181
school_4665,school,0.7828,0.625,0.7675,0.1773,0.6022
school_4666,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4667,school,0.4481,0.8779,0.3959,0.5888,0.6047
school_4668,school,0.7761,0.9152,0.4549,0.9943,0.9363
school_4669,school,0.2083,0.6118,0.0756,0.3931,0.2759
school_4670,school,0.0028,0.3811,0.0894,0.0554,0.0172
school_4671,school,0.0533,0.1789,0.2352,0.0495,0.028
school_4672,school,0.4205,0.2241,0.1785,0.775,0.4586
school_4673,school,0.5651,0.1051,0.0465,0.6582,0.4213
school_4674,school,0.0458,0.2582,0.1703,0.3274,0.1045
school_4675,school,0.5734,0.9026,0.5843,0.5582,0.6886
school_4676,school,0.3489,0.2254,0.4016,0.7984,0.4688
school_4677,school,0.3755,0.2856,0.1512,0.5,0.3458
school_4678,school,0.5637,0.0584,0.4193,0.8619,0.5367
school_4679,school,0.4,0.7245,0.2016,0.8209,0.6002
school_4680,school,0.7611,0.9016,0.5309,0.9081,0.8817
school_4681,school,0.1556,0.1327,0.2047,0.2604,0.1181
school_4682,school,0.0982,0.0578,0.0894,0.7323,0.1773
school_4683,school,0.3256,0.2067,0.1715,0.6895,0.373
school_4684,school,0.5045,0.4529,0.2752,0.6016,0.5055
school_4685,school,0.8481,0.8124,0.4736,0.9769,0.9209
school_4686,school,0.474,0.3949,0.45,0.2085,0.3566
school_4687,school,0.4262,0.6604,0.3758,0.4669,0.4824
school_4688,school,0.5045,0.4529,0.2752,0.6016,0.5055
school_4689,school,0.8481,0.8124,0.4736,0.9769,0.9209
school_4690,school,0.4499,0.0444,0.2695,0.8162,0.4201
school_4691,school,0.1882,0.359,0.1807,0.6408,0.3164
school_4692,school,0.5308,0.5568,0.3423,0.588,0.5462
school_4693,school,0.1882,0.359,0.1807,0.6408,0.3164
school_4694,school,0.068,0.5008,0.2016,0.7692,0.327
school_4695,school,0.3602,0.226,0.7474,0.5258,0.4193
school_4696,school,0.6416,0.9919,0.6215,0.9692,0.928
school_4697,school,0.8481,0.8124,0.4736,0.9769,0.9209
school_4698,school,0.8097,0.7775,0.4612,0.7418,0.8065
school_4699,school,0.4738,0.632,0.3439,0.7391,0.5994
school_4700,school,0.797,0.4006,0.8852,0.7702,0.7899
school_4701,school,0.9219,0.9083,0.865,0.1929,0.7876
school_4702,school,0.5308,0.5568,0.3423,0.588,0.5462
school_4703,school,0.4578,0.8657,0.1669,0.4004,0.5006
school_4704,school,0.9219,0.9083,0.865,0.1929,0.7876
school_4705,school,0.1006,0.0791,0.2488,0.5073,0.1434
school_4706,school,0.7018,0.7649,0.4106,0.7661,0.7521
school_4707,school,0.6041,0.0316,0.3528,0.9619,0.5862
school_4708,school,0.6497,0.5935,0.4795,0.6974,0.6777
school_4709,school,0.8097,0.7775,0.4612,0.7418,0.8065
school_4710,school,0.1087,0.3667,0.211,0.4886,0.2203
school_4711,school,0.3968,0.6191,0.2134,0.9221,0.6316
school_4712,school,0.7465,0.8312,0.1329,0.5485,0.6803
school_4713,school,0.3621,0.4059,0.1957,0.63,0.4221
school_4714,school,0.9371,0.4858,0.3569,0.5531,0.7477
school_4715,school,0.1748,0.417,0.2652,0.0686,0.1112
school_4716,school,0.4105,0.3215,0.165,0.758,0.4714
school_4717,school,0.8712,0.5623,0.4242,0.8312,0.8252
school_4718,school,0.4738,0.632,0.3439,0.7391,0.5994
school_4719,school,0.7866,0.7795,0.4423,0.8083,0.8164
school_4720,school,0.3781,0.6176,0.3709,0.2245,0.3572
school_4721,school,0.2308,0.2968,0.0862,0.9069,0.4381
school_4722,school,0.5584,0.1842,0.5254,0.368,0.4152
school_4723,school,0.2515,0.3197,0.2333,0.5797,0.3284
school_4724,school,0.5822,0.4189,0.7742,0.5763,0.6045
school_4725,school,0.6643,0.7686,0.5165,0.6817,0.7207
school_4726,school,0.068,0.5008,0.2016,0.7692,0.327
school_4727,school,0.27,0.5617,0.2047,0.3978,0.3233
school_4728,school,0.6416,0.9919,0.6215,0.9692,0.928
school_4729,school,0.2955,0.584,0.1201,0.1327,0.2122
school_4730,school,0.7181,0.7286,0.4667,0.5034,0.6736
school_4731,school,0.6227,0.4844,0.114,0.7176,0.5901
school_4732,school,0.2726,0.7302,0.7045,0.2592,0.3964
school_4733,school,0.9371,0.4858,0.3569,0.5531,0.7477
school_4734,school,0.2241,0.1444,0.1569,0.6607,0.2763
school_4735,school,0.3418,0.2604,0.3012,0.5905,0.3783
school_4736,school,0.5822,0.4189,0.7742,0.5763,0.6045
school_4737,school,0.1087,0.3667,0.211,0.4886,0.2203
school_4738,school,0.2661,0.3931,0.2006,0.5172,0.3245
school_4739,school,0.3256,0.2067,0.1715,0.6895,0.373
school_4740,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4741,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4742,school,0.0288,0.4949,0.0484,0.5327,0.1732
school_4743,school,0.4548,0.8963,0.464,0.9353,0.7751
school_4744,school,0.7093,0.3596,0.2425,0.5164,0.5491
school_4745,school,0.5495,0.56,0.5476,0.5696,0.5692
school_4746,school,0.326,0.332,0.1201,0.9598,0.5465
school_4747,school,0.8769,0.3996,0.6667,0.9631,0.884
school_4748,school,0.7761,0.9152,0.4549,0.9943,0.9363
school_4749,school,0.1538,0.5698,0.0841,0.6852,0.3576
school_4750,school,0.9901,0.8552,0.8443,0.842,0.9669
school_4751,school,0.2661,0.3931,0.2006,0.5172,0.3245
school_4752,school,0.4355,0.1933,0.1313,0.6219,0.3915
school_4753,school,0.5045,0.4529,0.2752,0.6016,0.5055
school_4754,school,0.8481,0.8124,0.4736,0.9769,0.9209
school_4755,school,0.3968,0.6191,0.2134,0.9221,0.6316
school_4756,school,0.3178,0.511,0.3012,0.6923,0.4641
school_4757,school,0.5501,0.2138,0.5669,0.6649,0.5335
school_4758,school,0.2909,0.56,0.3091,0.7501,0.4886
school_4759,school,0.1124,0.1465,0.1494,0.1945,0.0846
school_4760,school,0.5822,0.4189,0.7742,0.5763,0.6045
school_4761,school,0.3418,0.2604,0.3012,0.5905,0.3783
school_4762,school,0.1984,0.3339,0.1864,0.9564,0.4895
school_4763,school,0.6667,0.7172,0.364,0.7152,0.7016
school_4764,school,0.2661,0.3931,0.2006,0.5172,0.3245
school_4765,school,0.9219,0.9083,0.865,0.1929,0.7876
school_4766,school,0.4897,0.6408,0.8852,0.7937,0.7079
school_4767,school,0.6276,0.4903,0.2652,0.9787,0.7623
school_4768,school,0.1124,0.1465,0.1494,0.1945,0.0846
school_4769,school,0.4897,0.6408,0.8852,0.7937,0.7079
school_4770,school,0.9371,0.4858,0.3569,0.5531,0.7477
school_4771,school,0.5308,0.5568,0.3423,0.588,0.5462
school_4772,school,0.0533,0.1789,0.2352,0.0495,0.028
school_4773,school,0.9371,0.4858,0.3569,0.5531,0.7477
school_4774,school,0.1613,0.0325,0.0177,0.3047,0.074
school_4775,school,0.8097,0.7775,0.4612,0.7418,0.8065
school_4776,school,0.9371,0.4858,0.3569,0.5531,0.7477
school_4777,school,0.2284,0.2884,0.1039,0.7385,0.3568
school_4778,school,0.9893,0.7661,0.6843,0.9509,0.9736
school_4779,school,0.4158,0.6714,0.1833,0.745,0.5521
school_4780,school,0.1556,0.1327,0.2047,0.2604,0.1181
school_4781,school,0.9016,0.386,0.564,0.7779,0.8085
school_4782,school,0.6211,0.8077,0.5748,0.8108,0.7647
school_4783,school,0.2069,0.2872,0.2352,0.2959,0.1927
school_4784,school,0.6655,0.3665,0.6589,0.6899,0.6611
school_4785,school,0.3034,0.4118,0.3181,0.3732,0.3148
school_4786,school,0.5686,0.473,0.7866,0.4264,0.5535
school_4787,school,0.7116,0.2779,0.6063,0.1341,0.4256
school_4788,school,0.6501,0.5972,0.5102,0.9213,0.7803
school_4789,school,0.2448,0.271,0.5526,0.9375,0.5337
school_4790,school,0.744,0.928,0.6167,0.3576,0.7164
school_4791,school,0.6101,0.4302,0.4736,0.7535,0.6438
school_4792,school,0.9854,0.8247,0.8778,0.874,0.968
school_4793,school,0.3034,0.4118,0.3181,0.3732,0.3148
school_4794,school,0.7485,0.7556,0.6124,0.8653,0.8381
